customer_id,customer_name,cust_first_inv_date,ar_pct_curr,delivery_count,net_sales_amt,cust_mar_qual
100044702,KNIGHTS OF COLUMBUS #656,2010-09-22,0.667,,182.83,0.5
100044796,SAV-A STEP FOOD MART #54,2010-03-23,1,,4646.87,0.186
100044801,SAV-A STEP FOOD MART #58,2024-03-04,1,,1733.32,0.118
100045225,VFW POST 9982,2010-03-17,0.091,,1301.83,0.481
100045317,SHERRY'S CATERING,2010-05-07,0.858,,2602.16,0.353
100045335,SOPAPILLAS - FRANKLIN,2010-04-21,0.992,,1604.37,0.316
100045527,ZESTO COUNTRY,2010-03-30,0,,355.41,0.032
100045659,"LULU'S DINER, LLC",2010-04-28,0.945,,4535.13,0.313
100045816,NINA'S TAQUERIA,2010-04-06,0,,5636.74,0.146
100045845,SILVER DOLLAR,2010-04-09,0,,813.55,0.081
100045849,CHINA KITCHEN,2010-04-08,0,,116.11,0.213
100045894,ARTHUR UNITED METHODIST CHURCH,2010-04-14,0.46,,2896.19,0.241
100046008,COFFEE CUP FAMILY RESTAURANT,2010-04-20,0.872,,4432.02,0.238
100046010,HEIDIS FARMSTAND,2010-04-29,0.607,,951.16,0.441
100046026,STUDIO GRILL,2010-04-20,0.124,,360.38,0.33
100046070,FIRST BAPTIST CHURCH CLARKSVILLE,2010-04-20,1,,1219.79,0.092
100046071,RIVERS EDGE (THE),2010-11-05,1,,51.96,0.363
100046160,BIG BOY OF MARQUETTE,2019-06-27,1,,602.05,0.363
100046254,RICK'S CUSTOM MEATS,2015-02-13,0.969,,4674.08,0.247
100046263,YODER'S HOMETOWN MARKET,2010-05-12,0.834,,1748.27,0.379
100046299,LUPE'S MEXICAN RESTAURANT,2010-04-26,0.033,,14189.61,0.306
100046362,Panos' Restaurant,2023-11-15,0.458,,1482.93,0.316
100046417,"ROYAL DELI FOODS, INC",2010-05-04,1,,80.2,0.231
100046671,AULIZIOS CATERING,2010-06-17,1,,1875.14,0.375
100047028,WESTMINISTER PRESBYTERIAN CHURCH,2010-06-04,1,,682.74,0.159
100047071,CHESHIRE MARKET,2010-08-13,0,,1929.18,0.295
100047104,A CUT ABOVE CATERING,2015-05-13,0.813,,10504.65,0.363
100047112,SCARTOZZI'S TRATTORIA,2010-05-21,0,,946.47,0.255
100047149,WALT & MARIE'S COUNTRY MARKET,2010-10-15,1,,2163.13,0.382
100047222,LE GEORGE,2010-09-09,0.541,,316.57,0.261
100047253,ROCHESTER ATHLETIC BOOSTER CLUB,2012-08-23,0.233,,613.4,0.192
100047427,LITTLE POLISH DINER,2010-06-08,0,,317.93,0.292
100047467,GIOVANNI PIZZA & ITALIAN BUFFET,2010-06-09,1,,319.9,0.259
100047518,DEKOVEN CENTER,2019-04-26,0.461,,10027.73,0.329
100047718,Dingle House Irish Pub,2023-11-14,1,,123.18,0.748
100047721,AMERICAN RENT-ALL,2010-06-18,0,,128.89,-2.612
100048044,VILLA PARK VFW POST 2801,2010-07-01,-0.72,,68.39,0.315
100048116,MITCHELL'S MEXICAN GRILL,2010-07-08,0.825,,5873.02,0.143
100048860,ROCKY TOP MKT,2010-07-08,0,,689.2,0.361
100048998,PANGRAZIOS PIZZA & SPAGHETTI CAFE,2010-08-11,0.006,,5.99,-15.022
100049146,THIRSTY'S,2010-07-30,0,,277.23,0.333
100049232,MORNING STAR MERCANTILE & CAFE,2010-07-27,1,,353.81,0.222
100049560,GINO'S PIZZA,2014-03-13,0.179,,7259.29,0.643
100049623,"MASTERS HAND BBQ, LLC",2010-08-11,0.5,,3129.07,0.176
100049946,CHARLYS,2010-08-06,0.516,,5922.72,0.367
100050292,DAYTON HISTORY - CARILLON PARK,2010-08-12,0.12,,90.02,0.332
100050625,BESTA FASTA PIZZA,2010-08-26,1,,68.99,0.427
100050751,SARAMANA FOE #4424,2010-10-27,0.989,,2166.4,0.242
100050792,HIGHLAND COUNTY 4-H CLUBS,2021-09-03,1,,4801.79,0.359
100051030,American Legion Post 139,2024-01-18,0.012,,127,0.562
100051175,PALM BEACH KENNEL CLUB,2013-01-15,0.803,,75.13,0.352
100051191,ERIE INSURANCE ARENA,2024-02-27,1,,648.1,0.245
100051203,"LEGACY CHRISTIAN SCHOOL, INC",2011-10-14,0.924,,2420.53,0.311
100051388,PURE PORK,2011-08-03,0,,4921.32,0.203
100051436,VARSITY CLUBS OF AMERICA-SOUTH BEND,2014-11-21,0.584,,240.44,0.296
100051716,BEAR LAKES COUNTRY CLUB,2020-11-10,0.475,,44.98,0.252
100051783,Liquor Corner,2010-10-18,0.842,,5167.11,0.284
100051906,BROS PIZZERIA,2012-05-24,0.97,,18081.51,0.115
100051925,THAI CHEF RESTAURANT,2010-10-18,0.131,,1624,0.293
100052218,VICTORIA NATIONAL GOLF CLUB,2015-07-24,1,,255.22,0.306
100052411,TABOUN GRILL,2010-10-20,0.808,,25.96,0.74
100052565,FOE # 376,2013-10-15,0.944,,331.69,0.247
100052656,KNIGHTS OF COLUMBUS 12387,2018-02-13,0.808,,944.52,0.303
100052712,COONSKIN CROSSING,2011-02-28,0.837,,2870.2,0.452
100053085,FOWLER UMC,2010-11-11,0,,1274.13,0.299
100053106,DYNASTY ASIAN CUISINE,2010-11-09,1,,1003.19,0.36
100053177,COUNTRY HERITAGE WINERY & VINEYARD,2015-05-26,0.885,,18284.89,0.226
100053225,SUGAR VALLEY GOLF CLUB,2022-11-10,0.988,,2639.43,0.331
100053240,JOHNNYS DINER,2010-11-17,0,,4012.46,0.297
100053466,NCR COUNTRY CLUB,2010-12-10,1,,291.09,0.433
100053644,SEBRING MANSION INN & SPA,2010-12-06,0.815,,1810.12,0.536
100053793,ST IGNATIUS LOYOLA CHURCH,2011-02-25,0.283,,173.68,0.058
100053807,JAMISONS,2023-04-25,0.943,,3467.08,0.142
100053816,FRATERNAL ORDER OF EAGLES #3171,2010-12-08,0.891,,9169.02,0.282
100053888,Wendells Pub,2010-12-15,0.902,,4607.55,0.398
100053949,GARDEN CHALET,2014-05-22,0.036,,476.88,0.426
100053981,Thunderbird Hills - Bar North,2022-06-10,1.38,,4548.15,0.238
100053984,OUTDOOR RESORTS AT LONG KEY,2010-12-16,0.412,,323.97,0.269
100054194,Sidewalk Cafe Painesville,2022-12-07,1,,212.09,0.482
100054205,Frontier,2022-09-16,1,,8542.05,0.297
100054354,SAPUTO'S RESTAURANT,2011-01-04,0.28,,598.81,0.402
100054429,FRATERNAL ORDER OF EAGLES AERIE 2180,2011-01-07,0,,1874.97,0.302
100054445,DON'S MEAT SHOP,2014-02-28,1,,231,-0.205
100054541,TONY'S PIZZA,2018-12-24,1,,5098.47,0.214
100054603,MEGA NITES,2011-01-28,0,,1586.54,0.284
100054684,HOLIDAY INN EXPRESS,2011-03-29,0.52,,364.52,0.257
100054772,THAT PLACE BAR & GRILL,2018-04-27,0,,4018.96,0.321
100054904,BRADENTON MOOSE LODGE 1223,2018-08-14,0.709,,1671.35,0.288
100054936,FAMILY HOUSE,2011-01-27,0.549,,2252.41,0.365
100054973,SARNELLIS MARKET,2011-01-28,0,,1885.8,0.238
100055079,STAGECOACH CAFE,2011-02-03,0.988,,5991.13,0.4
100055198,WESTERVILLE GRILL,2014-08-07,1,,189.04,0.206
100055217,BUHL MANSION GUESTHOUSE & SPA,2011-09-23,1.106,,3674.79,0.377
100055236,STONED CRAB,2018-11-09,0.927,,1276.66,0.319
100055239,LUCKYS TAPROOM & EATERY,2011-03-08,1,,1693.31,0.25
100055257,LEXIS ON THIRD,2024-03-29,0.451,,2635.14,0.389
100055306,ROBERTS CENTRE,2022-04-19,0.727,,6450.74,0.28
100055444,BOB'S TWIST N SHAKE,2011-04-29,0,,524.05,0.644
100055532,LUKE 14:12,2022-04-11,0.694,,828.81,0.242
100055644,POMPANO PIZZA,2011-02-22,1,,854.85,0.464
100055782,OLD Y RESTAURANT LLC,2011-03-04,0.054,,959.1,0.353
100055809,PAESELLO'S PIZZERIA,2011-03-11,0,,343.69,0.455
100055960,PITA'S MEDITERRANEAN,2011-03-09,1.179,,1146.35,0.31
100056019,FOOD WARMING EQUIP. CO,2011-03-10,0.864,,3174.54,0.133
100056034,CHINA PALACE,2011-03-08,0,,71.44,0.151
100056168,NIPA HUT BAR & RESTAURANT,2011-04-08,0.874,,2472.34,0.508
100056181,PADANO'S PIZZA CO,2012-12-21,0,,280.53,0.164
100056471,FIVE SEASONS - N KENTUCKY,2011-05-17,0.975,,222,0.39
100056657,NON-COMMISION OFFICERS CLUB,2011-03-31,1,,190.38,0.155
100056664,JML CATERING AT ORCHARD HILLS,2011-04-05,1,,576.87,0.373
100056734,Sarasota Jungle Gardens,2022-02-22,0.908,,8253.34,0.332
100056823,ALLSKATE FUN CENTER,2011-04-07,,,500.3,0.494
100056886,FLEETWOOD - JOURDAIN COMM CTR,2011-04-04,0.52,,22348.19,0.341
100056949,COMFORT SUITES,2023-04-20,1,,2895.25,0.584
100057108,TWO DUDES BBQ LLC,2011-04-08,0,,37.68,0.203
100057111,MASHISO ASIAN GRILLE,2011-04-12,0.605,,266.47,0.287
100057269,KIWANIS CLUB OF KIRTLAND,2021-08-03,0,,154.95,0.262
100057398,MAGIC WOK,2011-04-21,0.679,,3045.59,0.246
100057470,LAUDERDALE TENNIS CLUB,2011-04-28,1,,1463.57,0.37
100057588,PORCHLIGHT,2011-05-04,0.012,,67.87,0.255
100057639,OAK SHADOWS GOLF CLUB 30727E,2011-05-12,1,,429.55,0.16
100057769,SITAR INDIAN CUISINE,2017-05-17,0.243,,551.88,0.132
100057815,JML CATERING AT SOUTHWEST MICHIGAN CO,2011-05-06,0.968,,1999.99,0.396
100057832,MVP ATHLETIC CLUB - HOLLAND,2011-05-23,0.821,,1867.87,0.525
100057833,MVP - ROCKFORD,2011-05-27,0.842,,273.88,0.338
100057836,MVP METRO CLUB - GR,2011-06-20,0.765,,329.04,0.365
100057857,LEGACY GOLF COURSE 124810E,2011-05-06,0.404,,9409.08,0.551
100057906,HUCK FINN'S CATFISH,2011-05-20,1,,340.48,0.316
100057999,BUFFET KING,2011-05-20,1,,850.76,0.224
100058001,CATEROLOGY,2018-03-12,1,,362.65,0.366
100058013,PIZZA FAMIGLIA,2011-05-13,0.863,,5627.85,0.241
100058141,Coy's Concession,2021-08-17,1,,264.54,0.356
100058267,HOMESTYLE BAKERY,2011-06-03,0.169,,433.62,0.514
100058386,TRAVEL CENTERS OF AMERICA,2011-06-02,1.081,,636.73,0.592
100058424,COYOTE CROSSING RESORT,2016-04-06,0.274,,1867.81,0.374
100058464,FRATERNAL ORDER OF EAGLES 2441,2011-06-22,0.931,,8197.19,0.311
100058653,SMOKIN TUNA SALOON,2020-07-02,1,,212.71,0.238
100058683,AMERICAN LEGION POST #323,2011-06-15,0.011,,324.25,0.284
100058715,LA CAMPESINA,2011-06-08,0,,1645.16,0.243
100058729,ZOOROONA MEDITERRANEAN GRILL,2014-01-20,1,,152,0.129
100058748,SOUTHSIDE BP,2011-06-07,0,,2267.05,0.259
100058826,BURGERS & SHAKES 155292E,2011-06-22,1,,449.35,0.409
100058855,HILLVUE HEIGHTS,2012-02-08,0.569,,3071.56,0.169
100058963,WRANGLER BAR,2017-10-04,0.167,,676.43,0.229
100059008,UNCLE ERNIE'S PANCAKE HOUSE,2022-12-07,0.982,,8603.43,0.472
100059024,FOOD FOR THOUGHT,2020-10-22,0.986,,3688.39,0.327
100059058,FISH CHICKEN AFFAIR,2011-07-21,0,,363.05,0.236
100059148,BEST WESTERN - GRAND RAPIDS,2023-11-02,0.385,,4637.23,0.469
100059363,ST NICHOLAS GREEK E ORTHODOX CHURCH,2011-07-05,0,,90.24,0.45
100059481,SECOND BAPTIST CHURCH,2015-08-26,0,,16.98,1
100059502,MIXED GRILL CAFE,2011-07-25,0.5,,1733.12,0.058
100059554,JONES DAIRY FARM,2011-07-12,0,,611.75,0.428
100059577,EAGLES LODGE #2295,2011-07-15,0.641,,1666.92,0.391
100059649,Frosty Cove,2013-03-28,0.939,,9298.49,0.398
100059678,GREAT LAKES POTATO CHIP CO,2023-12-05,0.989,,2043.06,0.389
100059735,GREEN PARROT BAR,2011-08-16,1,,265.61,-0.564
100059838,BUSH BROTHERS & CO - KNOXVILLE,2011-08-10,1,,241.8,0.335
100059840,URBEAN CAFE,2011-07-20,0.996,,6582.91,0.306
100060001,BUCHTEL FOOD MART #283,2022-07-14,0.952,,11801.68,0.392
100060045,QUALITY INN ELYRIA,2014-11-26,0.996,,2006.12,0.583
100060071,FIRE & RICE LLC,2011-12-09,1,,1406.91,0.152
100060087,ZIANOS ITALIAN EATERY,2012-01-19,0.997,,2477.78,0.191
100060095,AGGIE MAE'S BAKERY,2011-07-29,0.004,,258,0.476
100060220,KREKELS NORTH,2019-10-11,0.383,,829.21,0.732
100060240,RISE & DINE CAFE,2015-09-18,0.91,,2080.14,0.299
100060704,AMORE,2023-12-20,0.942,,1931.19,0.351
100060741,9 BEAN ROWS,2011-08-22,0.976,,2559.59,0.457
100060906,GEORGE'S GYROS,2011-11-02,1,,6609.38,0.225
100060980,VFW #8736,2011-11-09,1,,977.27,0.316
100061106,SHEPPS BAR AND GRILL,2018-05-01,0.701,,712.95,0.101
100061175,CUSTOMCRAFT FOOD SERVICE,2011-09-06,1,,780.25,0.183
100061198,GREAT WALL RESTAURANT (THE),2011-09-05,0.772,,2163.88,0.032
100061462,Essential Comiss Kitchen-Enas Jerkamania,2013-04-16,1,,545.36,0.232
100061490,A TOUCH OF MIST,2011-09-09,1,,687.03,0.299
100061541,THE TAMALE PLACE,2019-09-27,1,,212.53,0.349
100061594,SUN TOWER HOTEL & SUITES,2012-02-14,3.88,,14462.32,0.247
100061616,HENDERSON PEE WEE PCM ASSOC,2012-04-25,0.897,,1969.25,0.148
100061692,Dennis C Moss Cultural Arts Center,2011-09-15,0.832,,4212.71,0.277
100061695,G'S PIZZA WORLD,2011-09-21,0.939,,9790.42,0.383
100061757,Vertoris,2021-03-02,0,,874.52,0.122
100061864,AVFUEL CORP- 47W,2011-10-03,0.733,,1239.48,0.385
100061991,CHICAGO LOOP,2011-10-05,-0.514,,2851.86,0.433
100062025,TUTTLE ORCHARDS,2011-09-29,0.733,,6999.08,0.4
100062108,PM FISH & STEAK HOUSE,2011-09-30,0.381,,318,0.574
100062154,LAKESIDE PIZZERIA & GRILL,2011-10-06,0.955,,9401.37,0.331
100062327,RED WING BOWL,2011-10-10,0.697,,1968.71,0.277
100062334,Martin Co- Cornerstone Christian Academy,2018-03-01,1,,114.71,-1.072
100062426,MT VERNON VFW #4027,2011-11-02,0.973,,1342.62,-0.055
100062536,ST MARK CHURCH,2011-10-12,1,,655.39,0.369
100062631,BRINGER INN,2014-07-11,0.997,,9564.49,0.221
100062636,OAK RIDGE MOOSE LODGE 1316,2012-04-26,0,,6292.16,0.197
100062874,VILLAGE BAKER,2015-10-19,1,,363.79,0.177
100063028,CHEF TONI'S PIZZA,2011-11-04,0.975,,609.31,0.38
100063033,Southridge Church,2011-12-02,0.746,,492.3,0.185
100063059,VFW POST 4406 MENS AUX,2017-09-06,0,,2460.86,0.248
100063261,COUNCIL GARDENS,2011-11-08,1,,316.41,0.343
100063333,MINNIE'S BEACH CAFE,2011-11-15,0.14,,640.78,0.238
100063475,MORE THAN JUST PIZZA,2011-11-17,1,,250.41,0.183
100063485,EASTOWN SPORTS BAR & GRILL,2011-12-15,0,,1003.13,0.224
100063510,WEST PARK SKATE CENTER,2011-12-08,0.968,,1236.69,0.224
100063555,KEY WEST CROWNE PLAZA,2011-11-19,1.53,,3169.65,0.291
100063659,LIPS,2011-12-02,1,,303.26,0.446
100063838,PLAYSTATION PUB,2011-12-07,0,,936.46,0.245
100063886,ISLAND CREPERIE,2011-12-09,0.698,,967.85,0.242
100063906,DETROIT KABOB HOUSE,2012-01-26,-0.161,,1366.77,0.403
100064071,LOS COMALES,2011-12-13,0,,1931.21,0.325
100064093,AZUCAR CAFE,2011-12-16,0.829,,763.26,0.518
100064282,HIGH GROVE STORE LLC,2011-12-21,0,,429.65,0.207
100064344,FISH A WHILE LAKES,2012-03-29,0,,58.99,0.201
100064433,WILLIAMS ISLAND SPA,2018-10-25,0.861,,7798.15,0.648
100064580,MIRAMAR CULTURAL CENTER,2012-01-19,1.834,,4227.85,0.424
100064712,FIRST BAPTIST STUART,2012-01-18,1,,561.52,0.159
100064821,AMADA AMERICA,2020-02-04,2.768,,2540.64,0.403
100064838,Stratford Springs,2022-08-11,0.01,,813,0.594
100064854,BURNETTE FOODS,2012-01-25,1,,173.61,0.491
100064894,BLACKLICK GOLF COURSES,2012-03-16,1,,8200.2,0.25
100065017,SMO-KING PIT (THE),2012-01-27,0.825,,3312.25,0.286
100065160,SET EM UP,2012-02-01,0.944,,11769.2,0.257
100065257,Anderson Country Club,2023-03-22,0.986,,1231.36,0.322
100065300,LONGSHOT GAME ROOM & GRILL (THE),2012-02-07,0,,100.94,0.367
100065380,DELI (THE),2012-02-16,1,,473,0.068
100065470,FAT BOY BURGERS,2014-11-18,0.001,,13787.39,0.243
100065562,ELMTON INC,2012-02-28,0.281,,360.81,0.74
100065748,HAROLD'S CHICKEN #49,2015-01-14,0.856,,2265.22,0.29
100065753,HITZ PIZZA & SPORTS BAR,2012-02-24,0,,1162.23,0.351
100065756,SWEDE'S,2012-04-05,0.798,,14023.23,0.27
100065773,MAMA CILLIE'S,2022-04-07,0.868,,5616.62,0.41
100065845,Maxine's On Shine,2012-02-17,1,,357.48,0.356
100065866,EL COCO LOCO MEXICAN GRILL,2012-02-22,0,,56.61,-0.42
100065968,High Dive,2012-03-06,1,,222,0.847
100066085,CHINA KING,2012-03-22,0,,830.54,0.056
100066177,DARILAND,2012-03-16,1,,2126.7,0.179
100066196,BELLA SERA PIZZA,2012-03-02,0.996,,5139.19,0.326
100066272,BHG CHINESE BISTRO,2012-04-03,1,,109.82,0.025
100066334,VICKI'S FAMILY DINER,2012-03-27,1,,3231.29,0.365
100066503,BRIAR RIDGE COUNTRY CLUB,2021-06-16,0.984,,5649.97,0.513
100066531,Plaza Mexican Grill,2012-03-09,0.956,,4320.83,0.086
100066552,STATION 343,2012-06-07,1,,293.33,0.35
100066634,ST PAUL'S UNITED METHODIST CHURCH,2012-04-11,0.57,,345.28,0.377
100066734,MILHAM PARK GOLF COURSE,2013-02-18,0.997,,4097.89,0.26
100066770,EDGARS,2018-07-05,0.981,,4033.94,0.255
100066841,DAM STORE (THE),2012-03-27,0,,287.38,0.352
100066861,SPRING STREET TREATS,2012-06-28,1,,2225.21,0.347
100066973,JJ FISH,2012-03-28,0.025,,2864.31,0.227
100066994,Postmaster's Pub,2021-07-14,1,,61.95,-2.456
100067025,SAIGON BISTRO,2012-05-18,1,,5565.57,0.29
100067054,Country School Restaurant,2023-07-26,0.669,,894.18,0.481
100067076,LEGENDS - FAIRBORN,2012-03-28,0.735,,1463.74,0.332
100067182,WHITE HAWK,2012-05-09,0.934,,5189.78,0.41
100067324,NITTY GRITTY (THE) (DOWNTOWN),2012-06-22,0.723,,102.91,0.364
100067327,DEPOT DINING CLUB,2012-05-03,-0.412,,517.7,0.115
100067549,SCHMOHZ BREWERY,2012-04-06,0.745,,177.65,0.374
100067589,Dominick's Pizza and Pasta,2022-04-14,0.2,,1383.81,0.408
100067625,WINDY KNOLL GOLF CLUB  46816E,2012-04-12,0.993,,15123.03,0.417
100067642,EAGLES AERIE 4310,2012-04-17,0.977,,4007.98,0.361
100067870,DOUBLE DOGS BOWLING GREEN,2024-03-04,0.805,,5602.61,0.307
100067901,LAZY H FARM,2012-04-18,1,,5801.58,0.454
100067902,TEQUILA JOHN'S,2013-02-07,1,,516.03,-0.208
100067959,CHINA COOK,2012-05-11,0,,543.69,0.087
100067968,RIPTIDES RAW BAR & GRILL,2012-06-21,0.994,,1293.75,0.407
100067994,94TH AERO SQUADRON,2012-08-10,0.933,,5642.29,0.307
100068002,DOUBLETREE HOTEL ORLANDO UNIVERSAL,2012-04-27,1,,137.49,0.179
100068140,JAMESTOWN TAVERN,2012-05-11,1,,1068.69,0.342
100068271,BUCK BURGERS & BREW (THE),2022-03-28,0.922,,3102.1,0.272
100068358,LEAH'S KORNER KAFE,2012-05-07,1,,280.82,0.389
100068594,COOPER FARMS PROCESSING,2012-05-09,1,,461.28,0.199
100068721,DRAFT BAR & GRILLE (THE),2019-10-29,0.105,,1683.96,0.363
100068988,CYBER PIZZA CAFE,2019-09-17,0.885,,4307.57,0.164
100069060,VILLA NOVA PIZZERIA,2022-02-15,0.897,,3031.25,0.338
100069137,B.R. RYALL YMCA,2012-09-14,0.561,,1050.73,0.47
100069155,GOLDEN WOK (THE),2016-06-15,0.914,,1580.86,0.106
100069172,CITY OF AMHERST,2013-07-04,0,,1835.97,0.315
100069203,PJ'S PIZZA,2012-05-30,1,,2354.24,0.213
100069280,NEW HIBACHI GRILL BUFFET,2012-06-08,1,,222.75,0.343
100069299,HARVARD SPORTSMAN'S CLUB,2023-04-26,1,,305.34,0.32
100069780,HIDDEN HILLS GOLF COURSE,2012-06-13,0,,127.93,0.171
100069811,Fernando's,2022-07-07,0.942,,3220.22,0.212
100069986,OUR LADY OF LEBANON CHURCH,2012-07-12,1,,354.4,0.156
100070048,MIGHTY FINE PIZZA AND DELI,2012-06-18,0.149,,34997.45,0.3
100070054,COYNE CATERING,2012-07-04,0,,221.59,0.317
100070073,MARK'S GOURMET DOGS,2014-06-06,1,,153.84,0.28
100070166,THE CLUB AT OLDE STONE 144351E,2019-01-29,0.764,,24956.9,0.56
100070179,235 GRILL,2012-08-28,0,,554.44,0.322
100070213,ALL ABOUT KIDS LOUISVILLE,2012-07-06,0.946,,2329.83,0.292
100070240,RITA'S ITALIAN ICE,2012-10-24,0.993,,2282.91,0.54
100070295,SICILIAN JOE'S PIZZERIA,2012-06-27,0.998,,5737,0.296
100070376,SHEFFIELD'S BAR & RESTAURANT,2012-08-09,1,,39.9,-7.912
100070382,MOOSE LODGE #7,2012-07-05,1,,201.32,-1.802
100070418,ICED,2012-07-02,0.474,,938.67,0.408
100070566,RUNNING FIT,2012-07-12,0,,102.82,0.34
100070572,PANTHERS ICE DEN,2012-07-13,1,,1362.02,0.183
100070609,Stacy Bontrager,2019-06-20,0.139,,725.48,0.262
100070621,INDIGO,2012-07-06,0,,5310.63,0.289
100070698,MARQUETTE FOOD CO-OP DELI,2021-08-09,0.454,,165.15,0.533
100070759,SERENITY YACHT CHARTERS,2012-07-11,0.5,,697.89,0.275
100070861,CHOICE CONCESSIONS,2012-07-18,0.799,,9825.24,0.224
100070868,Four G's,2022-04-28,0.978,,476.11,0.395
100071345,MAGIC WOK- LAMBERTVILLE,2012-10-12,0.903,,564.89,0.517
100071421,LE CHOCOLAT DU BOUCHARD,2019-08-08,-0.018,,149.99,0.132
100071519,The Ledger,2023-11-10,0.951,,231.9,0.403
100071551,TONY PROVENZALE FINE FOODS,2022-07-25,0,,636.23,0.133
100071676,APOLLO PIZZA,2012-08-02,1,,103.59,0.217
100071932,A Touch of Basil,2022-10-25,0.963,,2782.71,0.23
100072035,Burge Terrace Christian School,2012-08-23,0.827,,1804.46,0.418
100072066,"80/20, INC",2015-06-17,1,,920.54,0.174
100072220,WAYLAND VFW,2012-09-25,1,,205.93,0.531
100072223,POMPERDALE,2012-09-15,0.898,,2496.35,0.316
100072236,ROUTE 67 ICE CREAM & DINER,2012-08-24,0,,647.76,0.09
100072309,CROSS ROADS GRILL,2012-08-30,0.931,,4340.14,0.357
100072334,NOLT'S MARKETPLACE,2015-07-24,-0.016,,1534.57,0.286
100072503,MAR-A-LAGO CLUB (THE),2023-05-05,1,,1678.27,-0.535
100072524,PORT- A - PIT BBQ OF ORLANDO,2013-09-17,0,,5920.09,0.195
100072644,The Pie Factory,2021-07-13,0.937,,5577.39,0.25
100072655,MAIN STREET PIZZA-MUNISING,2015-05-12,1,,25.98,0.363
100072663,MEKONG CAFE,2012-08-29,1,,18.47,0.713
100072680,ST. CLAIR COUNTRY CLUB,2023-03-28,0.53,,1299.45,0.447
100072999,Crepes Cafe,2013-01-02,0.946,,9432.86,0.265
100073053,POPLAR CREEK BOWL,2012-10-12,0.919,,592.31,0.321
100073106,PEORIA RIVERFRONT MUSEUM,2012-10-05,0.937,,3674.49,0.327
100073240,WOODVILLE DINER,2022-03-15,-0.585,,155.79,-0.122
100073258,BURNZIE'S OLD TRAIL,2012-10-08,0.944,,742.71,0.36
100073302,AMERIPRAISE BAPTIST MINISTRY,2012-09-25,1,,729.2,0.289
100073336,DIRTY HARRYS,2013-05-17,0,,553.12,0.254
100073339,GREAT EVENTS CATERING,2018-07-20,0.989,,5655.73,0.189
100073433,ITALIAN AMERICAN CLUB OF LIVONIA,2012-09-27,0.956,,9098.78,0.325
100073491,KNIGHTS OF COLUMBUS 3369,2012-09-28,0,,2453.15,0.291
100073653,WOMEN OF THE MOOSE,2016-02-03,0.898,,1432.78,0.422
100073884,MILESTONES LEARNING CENTER,2017-03-28,0.927,,6440.59,0.555
100074015,BREAKFAST AT TIFFANYS,2012-10-31,0,,329.25,0.256
100074054,JERUSALEM RESTAURANT,2012-11-07,0,,976.96,0.076
100074130,CLUB 16,2012-11-15,0.604,,778.19,0.221
100074233,WAUKESHA COUNTY TECHNICAL COLLEGE,2012-11-09,0.232,,311.77,0.125
100074257,HI SKORE LANES,2012-10-19,1.033,,240.08,0.139
100074258,STRAND THEATRE,2015-09-30,0.76,,2564.48,0.118
100074378,PETOSKEY BREWING,2012-10-19,0.966,,544.21,0.407
100074450,Jose Madrid Salsa,2023-05-16,0.871,,5575.45,0.078
100074588,Ricks pizza,2021-06-30,0.747,,376.28,0.213
100074646,PINE HILLS CHURCH,2012-11-30,1,,980.16,0.374
100075028,FUSION BISTRO,2018-10-30,0.868,,7966.18,0.307
100075066,DISABLED AMERICAN VETERANS 101,2012-11-16,0.288,,506.9,0.375
100075095,ST JAMES THE FISHERMAN EPISCOPAL CHURCH,2012-11-16,0.618,,638.75,0.377
100075355,DELRAY BEACH CLUB,2013-01-15,0.767,,604.62,0.164
100075384,MOORINGS COUNTRY CLUB OF NAPLES (THE),2014-10-03,1.186,,815.73,0.199
100075388,ONO KINE GRINZ,2019-10-15,0.361,,1527.26,0.383
100075389,TROLL PUB UNDER THE BRIDGE,2013-02-04,0.68,,1715.91,0.02
100075400,AMERICAN LEGION POST 323,2012-12-04,1,,222,0.847
100075407,CORE BISTRO,2012-12-05,0,,418.2,0.364
100075447,NORTH BRANCH,2014-11-04,0.5,,208.97,0.244
100075461,American Legion Post #303,2013-01-15,1,,1733.3,0.312
100075493,BURNZEES BAR & GRILL,2012-12-11,0,,409.75,0.231
100075519,CREEK GRILL (THE),2012-12-11,0.984,,2867.14,0.52
100075528,EMMETTS BREWING CO - PALATINE,2012-12-15,1,,59.96,0.439
100075535,HOTEL HICKMAN WILD WEST ADVENTURES,2013-04-02,0.001,,148.8,0.263
100075667,CHILDERS BANQUET & CATERING,2015-09-08,1,,1603.71,0.451
100075747,LA FORTUNA PIZZERIA,2013-01-15,0,,2377.59,0.077
100075813,The Penn Grill & Bar,2023-05-26,1,,535,0.238
100075940,CAFE NOSH,2013-01-15,1,,152,-0.553
100076028,HARVEST ROOM,2013-01-15,0,,1148.77,0.212
100076062,Casinos Pizza,2023-06-01,-0.026,,641.11,0.161
100076132,Ferris Steakhouse & Tavern,2012-12-24,0.391,,63.41,0.571
100076358,JO JO CARLONI'S,2022-08-03,0.02,,1238.03,0.264
100076369,AMERICAN LEGION POST 182 HUBBARDSTON,2023-02-23,0,,276.03,0.286
100076383,OFF THE WALL TRAMPOLINE POOL CENTER,2013-03-05,1,,2780.84,0.172
100076560,J&J FISH & CHICKEN,2013-01-17,0.776,,718.04,0.237
